Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,Customer Verbatiam,F_NPS_Score,TNPS,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket
10-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 440,The person was grate but the accounts are poor if your debit order is on the 10 they don't debit it then me got a problem to pay the big amount,1,Detractors,8,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54
17-08-2023 00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Northern Gauteng,RED 6GB 800min - TopUp,Good service.,10,Promoter,10,"Yes, straight away",Voice,#!TransNameJourney!# / #!transTypeJourney!#,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,RED Flexi 140,Just to let you guys know that my challenges have been resolved,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
16-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 2,4GB 200min TopUp","The voice prompts for the different services are not very helpful. The person I eventually spoke to, tried more than his best to help me however my problem was not resolved",9,Promoter,7,No,Voice,Modify / Orders,NA
10-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,"I've changed my 9 to 2, I'm staying at temong in tembisa we don't have network since weeks now, i had to go to street when i need to make calls i only use my phone at work, i feel not safe cause if anything happens it can't help",8,Passive,9,Too early to tell,Voice,Promise to Pay / Billing Enquiry,35 - 44
02-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Limpopo,RED Flexi 440,Making thing easy to me,8,Passive,9,Too early to tell,Voice,Detailed Data Usage / Billing Enquiry,35 - 44
03-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Western,RED 600MB 50min - TopUp,Service excellent,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,65+
02-08-2023 00:00,Detailed Data Usage,Prepaid,TobiAssist_CC_MII,Kwazulu Natal,Prepaid150c,because vodacom never disapoint me whenever i ask for help,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,NA
01-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 440,The agent was very helpful,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,55 - 64
01-08-2023 00:00,Detailed Data Usage,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min",I am happy with the service I received ,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,65+
01-08-2023 00:00,Detailed Data Usage,Postpaid,TobiAssist_CC_C3D,Western,"RED 2,4GB 200min",Options available too genetic to general. e.g  didn't realise customer care could deal with my account query . But when I got to the right devision Tyrenes was amazing and gave excellent service,10,Promoter,5,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,65+
03-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,RED Flexi 140,If my query is resolved in my favour I will change the rating to 10 - just think I should not have had this conversation in the first place,8,Passive,8,Too early to tell,Voice,Detailed Data Usage / Billing Enquiry,44 - 54
14-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,Home Internet Price Plan TopUp,"The agents were friendly and helpful, but not having a stable connection or no connection at all can be devastating... I'm glad the request was attended, but I'd appreciate it even more if such incidents were prevented...",8,Passive,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34
19-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,RED Flexi 260,To continuing  respecting your service,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,55 - 64
15-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Southern Gauteng,Topup Collections,Sure,10,Promoter,10,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,65+
19-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"RED 1,2GB 200min TopUp",Sure,0,Detractors,0,Too early to tell,Voice,Modify / Orders,65+
18-08-2023 00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Southern Gauteng,Power Pack Plan,Very pleased,9,Promoter,1,"Yes, straight away",Voice,SIM Swap Starter Pack / SIM Swap,NA
17-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,"It so.easy for me to understand, I thank  the  guy was helping  me it fantastic .thank  you",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
14-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,"To appreciate the professionalism and effort that the consultant took to solve my problem,he was very calm and always went as far as to call me back the following day to make sure that I'm fine.Thank you very much for the service he rendered to me and I h",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,35 - 44
14-08-2023 00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Kwazulu Natal,Vodacom 4Less Within Cell Broadcast:V4L,It because I was found the excellent service,10,Promoter,10,"Yes, straight away",Voice,SIM Swap Starter Pack / SIM Swap,NA
02-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 75,Yes,10,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,65+
11-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,Vodacom is the best. Always good service.,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,65+
03-08-2023 00:00,Modify,TopUp,Siebel_01,Mpumalanga,Data - Top Up,The urgent helped me about the request,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
01-08-2023 00:00,Modify,Postpaid,Siebel_01,Northern Gauteng,"RED 1,2GB 100min",I'm happy with the way the consultant demonstrated that she understands what needed to be done,8,Passive,7,Too early to tell,Voice,Modify / Orders,35 - 44
18-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,Data - Top Up,For your service,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify VAS / Billing Enquiry,25 - 34
03-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 200min TopUp",Is because  I trust vodacom service,10,Promoter,9,Too early to tell,Voice,Modify VAS / Billing Enquiry,25 - 34
03-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 200,Okay,5,Detractors,1,No,Voice,Detailed Data Usage / Billing Enquiry,55 - 64
03-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Eastern,"RED 2,4GB 600min TopUp",Very good service,10,Promoter,10,Too early to tell,Voice,Detailed Data Usage / Billing Enquiry,35 - 44
18-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,The issue was resolved on calling the second time and I appreciated that the person called my back several times to update me as she followed through. That was excellent.,10,Promoter,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,NA
15-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 200,Consultant responded swiftly,10,Promoter,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,25 - 34
14-08-2023 00:00,Modify,TopUp,Siebel_01,Western,RED 600MB 50min - TopUp,Good service,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
18-08-2023 00:00,Networks,TopUp,TobiAssist_CC_C3D,Limpopo,RED 600MB 50min - TopUp,The service was excellent,10,Promoter,10,"Yes, straight away",Voice,Networks / Product,55 - 64
18-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 2,4GB 200min TopUp",Service,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
03-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,RED 600MB 50min - TopUp,"She was good to me and professional
We had problems with connection",8,Passive,6,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,44 - 54
01-08-2023 00:00,Migration,TopUp,Siebel_01,Northern Gauteng,"RED 2,4GB 100min Top Up",I'm happy with the service rendered,10,Promoter,10,"Yes, straight away",Voice,Migration / Orders,25 - 34
03-08-2023 00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Eastern,"RED 1,2GB 100min TopUp",Good customer care and communication,7,Passive,7,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,18 - 24
04-08-2023 00:00,#!TransNameJourney!#,Postpaid,TobiAssist_CC_C3D,Western,RED VIP 20GB Unlimited,Service was very poor. Being sent numerous messages that everyone is busy. Being sent the wrong tax invoices,0,Detractors,0,No,Voice,#!TransNameJourney!# / #!transTypeJourney!#,44 - 54
11-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 1,2GB 100min TopUp",The lady was helping she was nice and patient,10,Promoter,7,Too early to tell,Voice,Credit Note / Billing Enquiry,18 - 24
11-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,Poor network connection from the network,8,Passive,9,Too early to tell,Voice,Modify / Orders,25 - 34
03-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Friendly and patient service,10,Promoter,10,Too early to tell,Voice,Modify / Orders,55 - 64
02-08-2023 00:00,Airtime Advance,Prepaid,TobiAssist_CC_C3D,Northern Gauteng,Prepaid150c,I got the help that I needed and the consultant was patient,10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Airtime Advance / Product,NA
01-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Central,"RED 1,2GB 100min TopUp",Good service,8,Passive,9,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
05-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Yes,10,Promoter,10,Too early to tell,Voice,Modify / Orders,55 - 64
15-08-2023 00:00,Detailed Data Usage,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED 6GB 800min,"Everyone that assisted me was pleasant, called me back with updates and made the frustration easier",10,Promoter,10,"Yes, but I had to contact Vodacom more than once",Voice,Detailed Data Usage / Billing Enquiry,35 - 44
07-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 260,Upgraded contract just for airtime..3 months down you bill me for 3gbs data a month from this month added on...no coms nothing..u said u sent an sms informing me..i got nothing,0,Detractors,0,No,Voice,Bonus Bundle / Product,44 - 54
05-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 75,Problem solved,7,Passive,7,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54
05-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Western,RED Flexi 200,All right,10,Promoter,10,Too early to tell,Voice,Airtime Advance / Product,55 - 64
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Western,"RED 2,4GB 200min TopUp",Good customer service experience would recommend it to anybody ,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,25 - 34
10-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,The person I spoke to was very helpfull,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,55 - 64
08-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 12GB 200min TopUp,Was not completely satisfied with the option presented,7,Passive,7,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54
10-08-2023 00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED 600MB 50min,The agent had to refer to other people so spent a fair amount of time waiting. I was supposed to get a call from the sales team but that hasn't happened as yet.,8,Passive,8,Too early to tell,Voice,Modify / Orders,65+
16-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,100,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,25 - 34
02-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 1,2GB 100min TopUp",Received good service. I am happy,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,35 - 44
04-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,"It was the second call that I made and got  help, in the first call I was neva helped",7,Passive,7,"Yes, straight away",Voice,Modify / Orders,44 - 54
02-08-2023 00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min TopUp",Good communication,9,Promoter,10,"Yes, straight away",Voice,Airtime Advance / Product,25 - 34
02-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 200min TopUp",All right,8,Passive,8,Too early to tell,Voice,Modify / Orders,65+
16-08-2023 00:00,Modify,TopUp,Siebel_01,Eastern,Data - Top Up,The consultant was patient and had a better understanding also is willing to help,10,Promoter,8,"Yes, straight away",Voice,Modify / Orders,35 - 44
17-08-2023 00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,SMART S+,"Consultant was extremely helpful, very efficient goes beyond all boundaries",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,65+
14-08-2023 00:00,Modify,TopUp,Siebel_01,Limpopo,Data - Top Up,I LIKE CELL PHONE CONTRACT,8,Passive,8,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,35 - 44
16-08-2023 00:00,Displays the perfect Balance Bundle details returned by EFS,Prepaid,ICAP_Prepaid_CallCentre,Southern Gauteng,Power 4U,Based on the questions you asked.,8,Passive,10,Too early to tell,Voice,Displays the perfect Balance Bundle details returned by EFS / Billing Enquiry,NA
17-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp",The gentleman was VERY professional,10,Promoter,1,"Yes, straight away",Voice,Modify / Orders,65+
02-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,"RED 1,2GB 100min TopUp","The consultant was prompt in explaining and providing assistance to my queries, had a great experience with him",10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,18 - 24
01-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED 6GB 400min TopUp,Spoke to 2 different agents with different explanations. We'll see how it goes,6,Detractors,7,Too early to tell,Voice,Modify / Orders,65+
05-08-2023 00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 2,4GB 400min TopUp","Respect, courtesy, and eager to resolve",10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,55 - 64
17-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,RED 600MB 50min - TopUp,Okay,8,Passive,8,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54
15-08-2023 00:00,Bonus Bundle,Postpaid,TobiAssist_CC_C3D,Western,Data - Contract,Excellent customer service. Thank you.,10,Promoter,10,"Yes, straight away",Voice,Bonus Bundle / Product,25 - 34
11-08-2023 00:00,Modify,TopUp,Siebel_01,Central,"RED 1,2GB 100min TopUp",The guy that helped me was friendly and assisted me real quick. He also kept to his promise to.follow up later during the day. Great service!,8,Passive,9,"Yes, straight away",Voice,Modify / Orders,25 - 34
07-08-2023 00:00,Modify,TopUp,Siebel_01,Central,"RED 1,2GB 100min TopUp",There is always room for improvement. Get ahead of the situation,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,35 - 44
07-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Good service,10,Promoter,10,Too early to tell,Voice,Modify / Orders,18 - 24
10-08-2023 00:00,Modify,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",Was great agent well versed very helpful.,10,Promoter,10,"Yes, straight away",Voice,Modify / Orders,44 - 54
10-08-2023 00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED Flexi 140,Very Satisfied with Troy's assistant.,10,Promoter,10,Too early to tell,Voice,Modify / Orders,35 - 44
10-08-2023 00:00,Credit Note,TopUp,TobiAssist_CC_C3D,Northern Gauteng,"RED 1,2GB 100min TopUp",Its not the first time reporting the same issue . and am not happy happy at all.,1,Detractors,1,"Yes, straight away",Voice,Credit Note / Billing Enquiry,35 - 44
10-08-2023 00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 200min TopUp","The consultant, Troy, who assisted me, was extremely efficient and very helpful. He knew his products. My only concern was trying to get in touch with your call centre. It did take forever. Troy(I hope that is his correct name)made up for it with his serv",9,Promoter,9,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54
17-08-2023 00:00,SIM Swap,Prepaid,Siebel_01,Limpopo,NXT LVL,Good service,10,Promoter,8,"Yes, but I had to contact Vodacom more than once",Voice,SIM Swap / Orders,NA
02-08-2023 00:00,Credit Note,Postpaid,TobiAssist_CC_C3D,Central,"RED 2,4GB 400min",Excellent service,10,Promoter,10,"Yes, straight away",Voice,Credit Note / Billing Enquiry,55 - 64
01-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 900,Every thime phone vodacom they respond immediatly,8,Passive,9,"Yes, straight away",Voice,Detailed Data Usage / Billing Enquiry,55 - 64
02-08-2023 00:00,#!TransNameJourney!#,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,Too early to tell if I was helped,5,Detractors,5,Too early to tell,Voice,#!TransNameJourney!# / #!transTypeJourney!#,55 - 64
21-08-2023 00:00,Promise to Pay,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 200,Am satisfied ,10,Promoter,10,"Yes, straight away",Voice,Promise to Pay / Billing Enquiry,55 - 64
18-08-2023 00:00,Networks,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED Flexi 200,"Hard to get hold of into consultant instead of robot, bad signal",8,Passive,8,Too early to tell,Voice,Networks / Product,35 - 44
16-08-2023 00:00,Modify,Postpaid,Siebel_01,Western,"MyRed 1,2GB Unlimited",The agent dealing with me made everything looks easy,9,Promoter,8,"Yes, straight away",Voice,Modify / Orders,55 - 64
01-08-2023 00:00,Invoice and Statement,TopUp,TobiAssist_CC_C3D,Southern Gauteng,Data - Top Up,Consultant was super quick and efficient,10,Promoter,10,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,44 - 54
14-08-2023 00:00,Modify,TopUp,Siebel_01,Northern Gauteng,"Smart Top Up Data 1,2GB",I don't like to talk by with tobi,8,Passive,8,"Yes, straight away",Voice,Modify / Orders,25 - 34
03-08-2023 00:00,Detailed Data Usage,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 100min TopUp",Consultant did not listen to understand my query and did not want to put me through to a supervisor,0,Detractors,0,No,Voice,Detailed Data Usage / Billing Enquiry,35 - 44
