Survey Date,trigger_transaction_description,payment_type,trigger_system_name,client_region,price_plan_name,tnps_generic_verbatim_answer,F_NPS_Score,F_EFF_Score,F_FTF_Question,Voice / EServices,Call Type,Cust Age Bucket,sentiment
2023-07-29 00:00:00,Upgrade Order: Date Enquiry,TopUp,Siebel_01,Northern Gauteng,RED Flexi 260,"I ordered a new phone, my current phone is 6 to 7yrs old and I keep getting a message that I can only upgrade in Dec 23??",7,5,Too early to tell,Voice,Upgrade Order: Date Enquiry / Account,55 - 64,0.059090909
2023-06-02 00:00:00,Details: Enquiry,Postpaid,Siebel_01,Southern Gauteng,RED 600MB 50min,Had a great service,10,10,"Yes, straight away",Voice,Details: Enquiry / Account,,0.8
2023-06-01 00:00:00,Balance: Enquiry,Postpaid,Siebel_01,Kwazulu Natal,"RED 3,6GB 400min",Good and friendly service,10,10,"Yes, straight away",Voice,Balance: Enquiry / Account,18 - 24,0.5375
2023-06-01 00:00:00,Cannot Connect: Assisted,TopUp,Siebel_01,,uChoose Flexi 175,,10,0,No,Voice,Cannot Connect: Assisted / Network,55 - 64,NaN
2023-05-29 00:00:00,Modify,Postpaid,Siebel_01,Central,RED 600MB 50min,based on the service I received,10,5,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34,0
2023-05-31 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 230,Satisfied my problem was solved,8,9,"Yes, straight away",Voice,Bonus Bundle / Product,65+,0.5
2023-06-01 00:00:00,Router: Enquiry,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp","The lady was helpful, but Skynet are big liars..",10,10,Too early to tell,Voice,Router: Enquiry / Device,55 - 64,0
2023-06-01 00:00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Northern Gauteng,uChoose Flexi 230,Yes,10,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64,0
2023-05-30 00:00:00,Blacklisting: Blacklisted,TopUp,Siebel_01,Southern Gauteng,"RED 2,4GB 400min TopUp",Phone was stolen and Sim card swop was done immediately.  Thank you,10,10,"Yes, straight away",Voice,Blacklisting: Blacklisted / Device,55 - 64,0
2023-06-26 00:00:00,Modify,TopUp,Siebel_01,Limpopo,Data - Top Up,10,4,10,No,Voice,Modify / Orders,25 - 34,0
2023-06-26 00:00:00,Cancellation Order: Enquiry,TopUp,Siebel_01,Northern Gauteng,RED Flexi 200,First my query was solved easily they made realise that there was some overcharging on a offer which was made to to convert sms's to data of which the previous consultant said they won't be extra charge,10,10,"Yes, straight away",Voice,Cancellation Order: Enquiry / Account,35 - 44,0.129166667
2023-06-26 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Central,"RED 1,2GB 400min TopUp",Good service.,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,25 - 34,0.7
2023-06-28 00:00:00,Cancellation Order: Enquiry,TopUp,Siebel_01,Western,RED Flexi 200,"Excellent service, I did not have my account number and will visit an outlet to resolve my querie.",10,9,No,Voice,Cancellation Order: Enquiry / Account,35 - 44,1
2023-06-28 00:00:00,Balance: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED Flexi 200,"The account number one, I didn't understand after I had given my ID number.",6,8,"Yes, straight away",Voice,Balance: Enquiry / Account,35 - 44,0
2023-04-21 00:00:00,Cannot Connect: Assisted,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,Proper service from the lady,10,10,"Yes, straight away",Voice,Cannot Connect: Assisted / Network,55 - 64,0
2023-04-21 00:00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Mpumalanga,RED 500MB 50min TopUp,,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Upgrade Order: Enquiry / Account,35 - 44,NaN
2023-04-21 00:00:00,Laptop: Enquiry,TopUp,Siebel_01,Kwazulu Natal,uChoose Flexi 230,,0,3,Too early to tell,Voice,Laptop: Enquiry / Device,55 - 64,NaN
2023-04-21 00:00:00,Cancellation Order: Enquiry,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,,0,,,Voice,Cancellation Order: Enquiry / Account,55 - 64,NaN
2023-04-21 00:00:00,Roaming: Activated,Postpaid,Siebel_01,Southern Gauteng,RED 500MB 50min,It takes a long time to eventually get to speak to someone.  The automated responses were not helpful and the many options you have to wade through to get to the most appropriate dept (in your own assessment) is painful. On par with DSTV which is no compl,8,5,"Yes, straight away",Voice,Roaming: Activated / Account,55 - 64,0.225
2023-04-22 00:00:00,Router: Enquiry,TopUp,Siebel_01,Eastern,Data - Top Up,,8,,,Voice,Router: Enquiry / Device,44 - 54,NaN
2023-05-19 00:00:00,Handset: Enquiry,Postpaid,Siebel_01,Western,RED 6GB 800min,I have been with Vodacom for many years and like to think that I am a loyal customer.,10,10,Too early to tell,Voice,Handset: Enquiry / Device,44 - 54,0.416666667
2023-05-17 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 12GB 200min TopUp,,8,8,Too early to tell,Voice,Modify / Orders,35 - 44,NaN
2023-05-19 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Limpopo,uChoose Flexi 230,Good service. Lady spoke load and clear.,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54,0.4
2023-05-19 00:00:00,General: Data SIM Enquiry,TopUp,Siebel_01,Kwazulu Natal,uChoose Flexi 175,Okay ,8,10,"Yes, straight away",Voice,General: Data SIM Enquiry / SIM,65+,0.5
2023-08-01 00:00:00,Balance: Enquiry,TopUp,Siebel_01,Northern Gauteng,Top Up Data,"The agent was helpful, patient and did their best to deal with my issue.",10,10,Too early to tell,Voice,Balance: Enquiry / Account,44 - 54,1
2023-08-01 00:00:00,Upgrade Order: Date Enquiry,TopUp,Siebel_01,Northern Gauteng,RED 600MB 50min - TopUp,,10,10,"Yes, straight away",Voice,Upgrade Order: Date Enquiry / Account,44 - 54,NaN
2023-08-05 00:00:00,Cannot Connect: Assisted,TopUp,Siebel_01,Western,RED Flexi 260,,10,,"Yes, straight away",Voice,Cannot Connect: Assisted / Network,44 - 54,NaN
2023-08-05 00:00:00,Upgrade Order: Date Enquiry,TopUp,Siebel_01,Central,"RED 2,4GB 200min TopUp",Phone me please,0,0,No,Voice,Upgrade Order: Date Enquiry / Account,44 - 54,0
2023-08-03 00:00:00,Modify,TopUp,Siebel_01,Eastern,"RED 2,4GB 100min Top Up",,10,,,Voice,Modify / Orders,55 - 64,NaN
2023-08-05 00:00:00,Balance: Enquiry,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp",Tone of voice when she was explaining to me. The information was crystal clear,10,10,"Yes, straight away",Voice,Balance: Enquiry / Account,55 - 64,0.1
2023-08-03 00:00:00,Upgrade Order: Enquiry,Postpaid,Siebel_01,Kwazulu Natal,RED 6GB 200min,Done very professionally,10,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64,0.13
2023-08-02 00:00:00,Details: Enquiry,TopUp,Siebel_01,Northern Gauteng,Data - Top Up,My honest opinion,5,5,"Yes, but I had to contact Vodacom more than once",Voice,Details: Enquiry / Account,44 - 54,0.6
2023-08-03 00:00:00,Roaming: Activated,Postpaid,Siebel_01,Western,RED 6GB 800min,Friendly and helpfull,10,10,"Yes, straight away",Voice,Roaming: Activated / Account,65+,0.375
2023-08-18 00:00:00,Details: Enquiry,TopUp,Siebel_01,Southern Gauteng,Data - Top Up,"The service I got from the call was amazing. Great customer service Vodacom, thank you",10,10,"Yes, straight away",Voice,Details: Enquiry / Account,25 - 34,0.7
2023-08-18 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED Flexi 140,Every thing was easy for them to make me understand thats why im happy,10,10,"Yes, straight away",Voice,Airtime Advance / Product,35 - 44,0.616666667
2023-08-16 00:00:00,Cancellation Order: Enquiry,TopUp,Siebel_01,Northern Gauteng,RED Flexi 260,Treatment is very good,10,10,"Yes, straight away",Voice,Cancellation Order: Enquiry / Account,25 - 34,0.91
2023-08-15 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 600MB 50min - TopUp,It was good and understandable service,10,10,Too early to tell,Voice,Modify / Orders,25 - 34,0.7
2023-08-14 00:00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Kwazulu Natal,SMART TOP UP S+,I am 20years with Vodacom and always received excellent friendly service,10,10,"Yes, straight away",Voice,Upgrade Order: Enquiry / Account,55 - 64,0.6875
2023-08-14 00:00:00,Modify,Postpaid,Siebel_01,Central,"RED 2,4GB 200min",Im happy with response,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,0.8
2023-05-09 00:00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_C3D,Limpopo,"RED 2,4GB 100min",We couldn't finalize the query because of network and I see the consultant tried calling back I would to be called back tomorrow during the day so we can fanalize,8,8,Too early to tell,Voice,Wasp Service - Opt Out / Billing Enquiry,35 - 44,0
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,RED 6GB 200min TopUp,I am not happy that someone upgraded my account without my consent.,10,6,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54,-0.4
2023-05-10 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Northern Gauteng,uChoose Flexi 230,The problem was solved and Vodacom promise yo restore my airtime,10,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,55 - 64,0
2023-05-12 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 230,No response on issue. Have to call numerous times to get issues seen to. Etc attitude given from the Vodacom staff not willing to assist,0,0,Too early to tell,Voice,Bonus Bundle / Product,25 - 34,-0.0625
2023-05-09 00:00:00,Wasp Service - Opt Out,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min,Good service,10,10,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,65+,0.7
2023-05-08 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_MII,Limpopo,"RED 2,4GB 100min Top Up",Poor service,0,0,"Yes, but I had to contact Vodacom more than once",Voice,Wasp Service - Opt Out / Billing Enquiry,44 - 54,-0.4
2023-05-09 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,uChoose Flexi 125,I was happy by the way that lady helped me to resolve my problem,10,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,35 - 44,0.8
2023-05-11 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,Data - Top Up,,8,,No,Voice,Modify / Orders,18 - 24,NaN
2023-05-10 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,uChoose Flexi 175,Yes ,10,9,Too early to tell,Voice,Modify / Orders,55 - 64,0
2023-05-08 00:00:00,Bonus Bundle,Postpaid,TobiAssist_CC_C3D,Limpopo,RED 600MB 50min,Excellent service,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,65+,1
2023-05-10 00:00:00,SIM Swap Starter Pack,Prepaid,TobiAssist_CC_MII,Kwazulu Natal,Power Pack Plan,,10,,,Voice,SIM Swap Starter Pack / SIM Swap,,NaN
2023-05-10 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,RED 600MB 50min - TopUp,,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Bonus Bundle / Product,25 - 34,NaN
2023-05-09 00:00:00,Bonus Bundle,Postpaid,TobiAssist_CC_C3D,Western,RED 600MB 50min,The consultant was helpful and friendly,10,10,Too early to tell,Voice,Bonus Bundle / Product,35 - 44,0.375
2023-05-09 00:00:00,Modify VAS,Postpaid,TobiAssist_CC_C3D,,RED 600MB 50min,"Agent took time to investigate what was wrong, contacted relevant people whilst heeping me on hold, came back with resolution - impressive?",10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,55 - 64,0.225
2023-05-10 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Western,Top Up Data,,7,8,"Yes, straight away",Voice,Bonus Bundle / Product,35 - 44,NaN
2023-05-08 00:00:00,Wasp Service - Opt Out,TopUp,TobiAssist_CC_C3D,Western,uChoose Flexi 125,Your consultant was very helpful and patient with his customer,9,9,"Yes, straight away",Voice,Wasp Service - Opt Out / Billing Enquiry,55 - 64,0.2
2023-05-08 00:00:00,SIM Swap,TopUp,Siebel_01,Western,"RED 1,2GB 100min TopUp",,10,,"Yes, straight away",Voice,SIM Swap / Orders,44 - 54,NaN
2023-05-08 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Mpumalanga,RED 12GB 200min TopUp,I'm satisfied with the service and my problem was resolved,10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,,0.5
2023-05-09 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,uChoose Flexi 175,Em praat Afrikaans en sukel om my probleem in Engels te verduidelik  hel met dit daar is baie wat met die selfde probleem sukel,8,7,"Yes, straight away",Voice,Modify / Orders,65+,0
2023-05-12 00:00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED VIP 20GB Unlimited,"Query was not resolved because I am still struggling with the network, I have to use a different network I can't connect to the internet at all",10,10,No,Voice,Modify / Orders,25 - 34,0
2023-05-09 00:00:00,Modify,TopUp,Siebel_01,Western,uChoose Flexi 175,Help quickly,8,8,"Yes, straight away",Voice,Modify / Orders,44 - 54,0.333333333
2023-05-10 00:00:00,Blacklisting: Blacklisted,TopUp,Siebel_01,Northern Gauteng,Top Up Data,Got the best service ever am happy ,10,10,"Yes, straight away",Voice,Blacklisting: Blacklisted / Device,44 - 54,0.9
2023-05-12 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Limpopo,RED 6GB 600min TopUp,Option to remove VAS etc to available.,9,5,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54,0.4
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,Northern Gauteng,uChoose Flexi 550,Very good service,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,44 - 54,0.91
2023-05-12 00:00:00,Modify,Postpaid,Siebel_01,Limpopo,"RED 3,6GB 600min",Issue not resolved,0,0,No,Voice,Modify / Orders,44 - 54,0
2023-05-12 00:00:00,Migration Order: Order created,Postpaid,Siebel_01,Southern Gauteng,"RED 1,2GB 200min",I received Excellent service,10,10,"Yes, straight away",Voice,Migration Order: Order created / Account,35 - 44,1
2023-05-10 00:00:00,Modify,Postpaid,Siebel_01,Southern Gauteng,RED 600MB 50min,Because this matter should have been sorted way before numerous calls were made to you guys,10,8,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34,0
2023-05-09 00:00:00,Upgrade Order: Date Enquiry,TopUp,Siebel_01,Limpopo,"RED 1,2GB 100min TopUp",Good,9,10,"Yes, straight away",Voice,Upgrade Order: Date Enquiry / Account,35 - 44,0.7
2023-05-08 00:00:00,New Order: Enquiry,TopUp,Siebel_01,Western,"RED 2,4GB 200min TopUp",Marco understood and also saw on the system someone tried to defraud me. He assisted in putting in measures that it can't happen again,10,10,"Yes, straight away",Voice,New Order: Enquiry / Account,55 - 64,0
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,Mpumalanga,Data - Top Up,I'm having a contract phone but who ever wants to use my Sim for own benefits can access it through vodavom. I'm paying high bill for the unknown,0,2,Too early to tell,Voice,Modify / Orders,55 - 64,0.215
2023-05-09 00:00:00,Modify,TopUp,Siebel_01,Western,uChoose Flexi 175,Okay,8,7,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,65+,0.5
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,,"RED 1,2GB 100min TopUp",Vodacom is one of the best service provider ever.,10,10,"Yes, straight away",Voice,Modify / Orders,35 - 44,1
2023-07-04 00:00:00,Upgrade Order: Enquiry,TopUp,Siebel_01,Southern Gauteng,RED Flexi 200,,10,,,Voice,Upgrade Order: Enquiry / Account,65+,NaN
2023-07-04 00:00:00,Cannot Connect: Assisted,Postpaid,Siebel_01,Kwazulu Natal,RED VIP 12GB Unlimited,Okay,10,10,"Yes, straight away",Voice,Cannot Connect: Assisted / Network,44 - 54,0.5
2023-05-09 00:00:00,Missing Airtime,TopUp,TobiAssist_CC_C3D,Kwazulu Natal,"RED 2,4GB 100min Top Up",Good service,9,10,Too early to tell,Voice,Missing Airtime / Billing Enquiry,44 - 54,0.7
2023-05-22 00:00:00,Upgrade Order: Enquiry,Postpaid,Siebel_01,Southern Gauteng,"RED 3,6GB 200min",Take forever to be able to speak to a person  and also a contact was changed without permission.,0,0,No,Voice,Upgrade Order: Enquiry / Account,44 - 54,0.5
2023-05-11 00:00:00,Bonus Bundle,Postpaid,TobiAssist_CC_MII,Western,"RED 3,6GB 200min",Sure,5,6,"Yes, straight away",Voice,Bonus Bundle / Product,44 - 54,0.5
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,Central,Data - Top Up,,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,,NaN
2023-05-09 00:00:00,Modify,TopUp,Siebel_01,Kwazulu Natal,"RED 1,2GB 100min TopUp",The service was good,10,10,Too early to tell,Voice,Modify / Orders,25 - 34,0.7
2023-05-12 00:00:00,Modify,TopUp,Siebel_01,Southern Gauteng,uChoose Flexi 550,Happy with the service I received,10,10,"Yes, but I had to contact Vodacom more than once",Voice,Modify / Orders,25 - 34,0.8
2023-05-08 00:00:00,Modify,TopUp,Siebel_01,Central,"RED 1,2GB 200min TopUp",The consultant was very warm and friendly and assisted very quick,10,10,"Yes, straight away",Voice,Modify / Orders,35 - 44,0.529444444
2023-05-08 00:00:00,Modify VAS,Postpaid,TobiAssist_CC_C3D,Eastern,RED 600MB 50min,Done ⌛️,10,10,"Yes, straight away",Voice,Modify VAS / Billing Enquiry,35 - 44,0
2023-05-10 00:00:00,Airtime Advance,TopUp,TobiAssist_CC_C3D,Eastern,uChoose Flexi 125,"The young gentleman was very patient to explain everything concerning my inquiry I so wish all the consultants to be like him ,his name starts with a 'T'well done my boy",10,10,"Yes, straight away",Voice,Airtime Advance / Product,65+,0.15
2023-05-09 00:00:00,View and Block Content Services,Prepaid,ICAP_Prepaid_CallCentre,Southern Gauteng,Prepaid150c,I was so confused wanting to know about subscription that are going on and l got explanation,10,10,"Yes, straight away",Voice,View and Block Content Services / Billing Enquiry,,-0.4
2023-05-08 00:00:00,Bonus Bundle,TopUp,TobiAssist_CC_C3D,Southern Gauteng,"RED 1,2GB 400min TopUp",Alfonso was very friendly and helpful,10,10,"Yes, straight away",Voice,Bonus Bundle / Product,35 - 44,0.4875
2023-05-10 00:00:00,Modify,TopUp,Siebel_01,Limpopo,uChoose Flexi 65,I got the best service ,10,10,"Yes, straight away",Voice,Modify / Orders,25 - 34,1
2023-07-22 00:00:00,Laptop: Enquiry,TopUp,Siebel_01,Eastern,"RED 2,4GB 200min TopUp","Brand new computer faulty, confirmed by agent. Now I have to wait for up to 14 days for a cancellation and a new contract. Not acceptable at all.",10,3,Too early to tell,Voice,Laptop: Enquiry / Device,55 - 64,0.224242424
2023-05-08 00:00:00,Invoice and Statement,Postpaid,TobiAssist_CC_C3D,Western,RED 600MB 50min,Consultant was extremely good with engaging in our conversation and double checked and checked again to make sure I was satisfied before ending the call. And he checked once more to see if anything else is still needed for good measure. I rate his interac,10,10,"Yes, straight away",Voice,Invoice and Statement / Billing Enquiry,35 - 44,0.471428571
2023-05-09 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Northern Gauteng,Data - Top Up,That how I see fits,9,8,"Yes, but I had to contact Vodacom more than once",Voice,Modify VAS / Billing Enquiry,25 - 34,0
2023-05-09 00:00:00,Modify VAS,TopUp,TobiAssist_CC_C3D,Southern Gauteng,uChoose Flexi 55,The agent that assisted me was friendly and really helpful,10,10,Too early to tell,Voice,Modify VAS / Billing Enquiry,65+,0.2875
2023-05-09 00:00:00,Modify,TopUp,Siebel_01,Central,RED 6GB 200min TopUp,Al worked perfectly,10,10,"Yes, straight away",Voice,Modify / Orders,44 - 54,1
2023-05-08 00:00:00,Invoice and Statement,Postpaid,TobiAssist_CC_C3D,Southern Gauteng,SMART L+,"I asked for a statement on my account, to be send via mail. And haven't recieved anything yet. Why do I to phone for statements? It's supposed to be send automatically",10,0,Too early to tell,Voice,Invoice and Statement / Billing Enquiry,35 - 44,0
